GameID,Name,Platform,Year,Genre,Publisher,Global_Sales,Critic_Score,User_Score,Avg_Playtime_Hours,Price_USD,ESRB_Rating,Multiplayer,Sales_Category,Score_Gap,Decade
G1007,Final Worlds 2,Mobile,2017,Strategy,Electronic Arts,0.57,78,7.2,17,39.99,E,Yes,Low (<1M),0.6,2010
G1008,Shadow Quest 2,PC,2025,Action,Activision,1.0,71,6.5,9,49.99,T,No,Low (<1M),0.6,2020
G1009,Storm Raid 2,PlayStation,2015,RPG,Capcom,4.68,73,7.4,11,39.99,M,Yes,Medium (1-5M),-0.1,2010
G1010,Storm Raid 3,Xbox,2015,Strategy,Bandai Namco,0.93,75,8.0,22,29.99,M,No,Low (<1M),-0.5,2010
G1011,Space Horizon 1,Xbox,2018,Adventure,Capcom,1.17,70,6.1,22,14.99,E10+,Yes,Medium (1-5M),0.9,2010
G1012,Shadow Arena 1,PlayStation,2021,Fighting,Valve,36.98,77,8.4,26,29.99,E,No,Blockbuster (15M+),-0.7,2020
G1013,Ultra Souls 1,PlayStation,2023,Action,Valve,7.5,74,8.2,22,39.99,T,No,High (5-15M),-0.8,2020
G1014,Lost Horizon 1,Nintendo Switch,2022,Fighting,Microsoft,0.73,76,6.7,3,59.99,M,Yes,Low (<1M),0.9,2020
G1015,Pixel Force 1,Nintendo Switch,2024,Action,Sega,3.69,74,7.2,23,14.99,E10+,Yes,Medium (1-5M),0.2,2020
G1016,Dark Strike 1,Nintendo Switch,2015,Fighting,Take-Two,4.19,65,7.2,10,9.99,E,No,Medium (1-5M),-0.7,2010
G1017,Battle Strike 1,Nintendo Switch,2021,Adventure,Nintendo,26.21,67,6.7,10,49.99,E10+,No,Blockbuster (15M+),0.0,2020
G1018,Pixel Souls 3,PlayStation,2025,Shooter,Sony Interactive,1.66,77,6.0,11,29.99,M,No,Medium (1-5M),1.7,2020
G1019,Cyber Force 2,PC,2013,Puzzle,Sony Interactive,4.72,91,8.3,25,29.99,E10+,No,Medium (1-5M),0.8,2010
G1020,Ancient Strike 2,Nintendo Switch,2023,RPG,Nintendo,3.47,84,8.8,2,39.99,E,No,Medium (1-5M),-0.4,2020
G1021,Mega Quest 3,PlayStation,2025,RPG,Valve,23.42,68,7.8,14,39.99,M,No,Blockbuster (15M+),-1.0,2020
G1022,Final Empire 2,PlayStation,2022,RPG,Square Enix,10.64,74,7.3,18,29.99,E10+,Yes,High (5-15M),0.1,2020
G1023,Shadow Force 2,PlayStation,2019,Shooter,Square Enix,2.8,49,3.1,19,39.99,E,Yes,Medium (1-5M),1.8,2010
G1024,Iron Souls 1,PlayStation,2018,Simulation,Take-Two,3.6,88,8.6,75,19.99,E10+,No,Medium (1-5M),0.2,2010
G1025,Ultra Rivals 1,PlayStation,2020,RPG,Activision,19.36,53,5.1,23,49.99,T,No,Blockbuster (15M+),0.2,2020
G1026,Epic Age 1,PC,2025,RPG,Activision,0.79,81,9.0,2,9.99,E10+,No,Low (<1M),-0.9,2020
G1027,Dark Worlds 2,PC,2025,Sports,Bandai Namco,8.79,86,9.1,23,29.99,E10+,No,High (5-15M),-0.5,2020
G1028,Dark Arena 3,PlayStation,2012,Strategy,Microsoft,1.17,92,8.5,56,49.99,E10+,Yes,Medium (1-5M),0.7,2010
G1029,Legend Horizon 2,PlayStation,2017,Action,Valve,2.41,66,5.8,51,9.99,M,Yes,Medium (1-5M),0.8,2010
G1030,Mega Rivals 1,PC,2015,Shooter,Square Enix,0.45,71,7.4,22,59.99,T,No,Low (<1M),-0.3,2010
G1031,Space Dawn 2,PlayStation,2023,RPG,Capcom,4.25,98,9.6,23,49.99,E10+,No,Medium (1-5M),0.2,2020
G1032,Ancient Rivals 3,PC,2018,Adventure,Sega,2.83,73,6.6,53,39.99,E,Yes,Medium (1-5M),0.7,2010
G1033,Lost Age 3,Xbox,2012,Fighting,Sega,14.46,71,7.4,5,59.99,M,Yes,High (5-15M),-0.3,2010
G1034,Cyber Tactics 2,PC,2015,Action,Nintendo,0.96,52,3.4,52,14.99,M,Yes,Low (<1M),1.8,2010
G1035,Storm Force 2,PC,2022,Strategy,Capcom,6.0,68,6.4,12,49.99,E,Yes,High (5-15M),0.4,2020
G1036,Legend Empire 2,Nintendo Switch,2018,Simulation,Take-Two,0.62,98,9.5,30,49.99,E10+,Yes,Low (<1M),0.3,2010
G1037,Iron Empire 2,PC,2012,Shooter,Ubisoft,45.0,91,7.6,14,49.99,E,No,Blockbuster (15M+),1.5,2010
G1038,Ultra Arena 3,PC,2021,Strategy,Bandai Namco,7.25,68,5.2,33,14.99,T,Yes,High (5-15M),1.6,2020
G1039,Cyber Raid 1,Mobile,2014,Racing,Nintendo,6.49,69,7.8,20,39.99,E10+,No,High (5-15M),-0.9,2010
G1040,Legend Warriors 3,PC,2013,Action,Take-Two,2.85,70,7.6,26,49.99,E10+,Yes,Medium (1-5M),-0.6,2010
G1041,Mega Strike 1,Nintendo Switch,2017,Sports,Ubisoft,28.09,75,7.3,12,19.99,E10+,No,Blockbuster (15M+),0.2,2010
G1042,Cyber Horizon 3,PC,2023,Adventure,Electronic Arts,20.32,74,6.8,11,19.99,E10+,No,Blockbuster (15M+),0.6,2020
G1043,Dark Souls 2,Xbox,2016,Racing,Square Enix,9.07,84,7.2,39,29.99,M,No,High (5-15M),1.2,2010
G1044,Shadow Tactics 2,Xbox,2012,Strategy,Valve,1.51,85,8.9,10,59.99,T,No,Medium (1-5M),-0.4,2010
G1045,Super Worlds 1,Xbox,2014,Adventure,Nintendo,2.15,92,9.8,29,19.99,E10+,No,Medium (1-5M),-0.6,2010
G1046,Shadow Arena 3,PC,2015,Shooter,Microsoft,11.76,76,7.7,16,14.99,E10+,Yes,High (5-15M),-0.1,2010
G1047,Rising Worlds 3,PC,2025,Simulation,Ubisoft,7.26,82,8.2,46,59.99,E10+,Yes,High (5-15M),0.0,2020
G1048,Pixel Quest 2,PlayStation,2020,Shooter,Square Enix,4.34,75,7.1,36,39.99,M,No,Medium (1-5M),0.4,2020
G1049,Rising Legacy 1,PlayStation,2025,Strategy,Valve,2.28,84,9.0,33,49.99,T,No,Medium (1-5M),-0.6,2020
G1050,Neon Worlds 1,Xbox,2019,Puzzle,Take-Two,9.34,86,8.0,84,39.99,T,Yes,High (5-15M),0.6,2010
G1051,Dark Chronicles 3,PC,2012,Adventure,Electronic Arts,1.17,73,6.9,36,49.99,T,Yes,Medium (1-5M),0.4,2010
G1052,Epic Age 3,PC,2020,Sports,Electronic Arts,3.22,54,7.3,13,49.99,T,No,Medium (1-5M),-1.9,2020
G1053,Battle Rivals 2,PC,2021,Shooter,Take-Two,2.06,83,7.8,13,59.99,T,No,Medium (1-5M),0.5,2020
G1054,Iron Quest 3,PC,2022,Shooter,Epic Games,6.02,66,6.9,13,49.99,E10+,Yes,High (5-15M),-0.3,2020
G1055,Lost Tactics 1,Xbox,2012,Action,Square Enix,5.87,86,9.7,26,49.99,T,Yes,High (5-15M),-1.1,2010
G1056,Storm Chronicles 3,Nintendo Switch,2021,RPG,Sega,9.92,77,7.2,33,19.99,E10+,No,High (5-15M),0.5,2020
G1057,Lost Horizon 2,PC,2022,RPG,Bandai Namco,2.17,69,7.0,13,9.99,E,No,Medium (1-5M),-0.1,2020
G1058,Storm Odyssey 3,PlayStation,2021,Simulation,Nintendo,1.69,90,8.9,11,59.99,M,No,Medium (1-5M),0.1,2020
G1059,Pixel Arena 2,Xbox,2016,Sports,Sega,7.96,60,5.4,46,59.99,E10+,Yes,High (5-15M),0.6,2010
G1060,Space Force 2,Xbox,2016,Action,Capcom,1.56,79,7.7,12,29.99,E10+,No,Medium (1-5M),0.2,2010
G1061,Dark Age 1,PlayStation,2023,Racing,Nintendo,8.31,83,7.7,23,69.99,M,No,High (5-15M),0.6,2020
G1062,Dragon Worlds,PlayStation,2015,Action,Take-Two,19.4,85,9.4,26,14.99,M,No,Blockbuster (15M+),-0.9,2010
G1063,Battle Dawn 2,Nintendo Switch,2012,Adventure,Epic Games,1.6,64,7.1,12,49.99,M,Yes,Medium (1-5M),-0.7,2010
G1064,Lost Raid 2,Xbox,2013,Sports,Epic Games,1.03,84,8.0,22,49.99,M,Yes,Medium (1-5M),0.4,2010
G1065,Pixel Force 2,Xbox,2018,Adventure,Epic Games,22.03,69,6.4,13,69.99,M,Yes,Blockbuster (15M+),0.5,2010
G1066,Pixel Odyssey 2,PlayStation,2018,Adventure,Sega,4.51,95,7.9,7,19.99,E,No,Medium (1-5M),1.6,2010
G1067,Cyber Fury 3,PC,2014,Adventure,Capcom,1.3,93,9.8,46,69.99,E,Yes,Medium (1-5M),-0.5,2010
G1068,Rising Arena 1,PlayStation,2018,Adventure,Valve,11.2,88,9.8,15,9.99,T,No,High (5-15M),-1.0,2010
G1069,Ancient Odyssey 3,PC,2014,RPG,Bandai Namco,0.82,69,7.2,62,49.99,E10+,No,Low (<1M),-0.3,2010
G1070,Shadow Quest 3,PlayStation,2022,Simulation,Sega,1.91,70,8.1,15,19.99,M,Yes,Medium (1-5M),-1.1,2020
G1071,Neon Force 2,Mobile,2017,Puzzle,Nintendo,7.86,67,7.5,22,49.99,M,Yes,High (5-15M),-0.8,2010
G1072,Super Dawn 3,Xbox,2014,Sports,Take-Two,6.12,71,6.5,100,39.99,E10+,Yes,High (5-15M),0.6,2010
G1073,Mega Warriors 1,PC,2022,Action,Epic Games,10.23,90,9.1,26,49.99,E,No,High (5-15M),-0.1,2020
G1074,Pixel Chronicles 3,PC,2012,Shooter,Square Enix,3.14,67,6.0,3,14.99,T,No,Medium (1-5M),0.7,2010
G1075,Iron Legacy 3,PC,2018,RPG,Ubisoft,6.52,87,8.9,22,19.99,M,No,High (5-15M),-0.2,2010
G1076,Eternal Age 1,PC,2015,RPG,Capcom,2.62,70,6.5,16,39.99,M,Yes,Medium (1-5M),0.5,2010
G1077,Legend Souls 1,PlayStation,2018,Sports,Take-Two,5.36,90,8.8,57,39.99,E10+,No,High (5-15M),0.2,2010
G1078,Dragon Force 2,Xbox,2018,Fighting,Nintendo,1.72,64,6.0,56,59.99,M,No,Medium (1-5M),0.4,2010
G1079,Iron Horizon 3,Xbox,2016,Adventure,Square Enix,7.45,85,8.8,9,39.99,M,No,High (5-15M),-0.3,2010
G1080,Cyber Strike 2,PC,2021,Action,Electronic Arts,0.63,80,7.6,10,14.99,E10+,Yes,Low (<1M),0.4,2020
G1081,Mega Strike 3,PlayStation,2019,Sports,Electronic Arts,2.67,85,7.7,16,29.99,E,Yes,Medium (1-5M),0.8,2010
G1082,Epic Legacy 1,Xbox,2024,Shooter,Electronic Arts,2.0,78,7.5,51,14.99,T,Yes,Medium (1-5M),0.3,2020
G1083,Ultra Dawn,Xbox,2012,Strategy,Take-Two,1.01,88,8.9,26,19.99,M,No,Medium (1-5M),-0.1,2010
G1084,Shadow Fury 3,PlayStation,2015,Adventure,Nintendo,1.84,72,7.3,16,49.99,T,Yes,Medium (1-5M),-0.1,2010
G1085,Epic Arena 2,Mobile,2022,Simulation,Microsoft,18.89,66,7.6,48,29.99,T,No,Blockbuster (15M+),-1.0,2020
G1086,Ancient Raid 3,PlayStation,2018,Adventure,Valve,9.57,83,7.6,20,9.99,E10+,Yes,High (5-15M),0.7,2010
G1087,Storm Souls 3,PlayStation,2014,Puzzle,Square Enix,4.05,85,7.5,28,29.99,M,No,Medium (1-5M),1.0,2010
G1088,Super Rivals 3,Xbox,2023,RPG,Ubisoft,3.47,82,9.3,13,9.99,M,No,Medium (1-5M),-1.1,2020
G1089,Iron Age 3,PlayStation,2016,Simulation,Activision,1.53,46,4.2,20,39.99,T,No,Medium (1-5M),0.4,2010
G1090,Dark Souls 1,PC,2013,Action,Microsoft,4.15,78,8.7,24,14.99,T,Yes,Medium (1-5M),-0.9,2010
G1091,Storm Quest 3,Xbox,2022,RPG,Ubisoft,3.19,78,7.9,11,59.99,E10+,Yes,Medium (1-5M),-0.1,2020
G1092,Super Raid 2,PC,2014,Shooter,Microsoft,2.67,78,8.7,21,29.99,T,Yes,Medium (1-5M),-0.9,2010
G1093,Space Arena,PC,2019,Shooter,Electronic Arts,1.09,63,4.7,9,19.99,M,No,Medium (1-5M),1.6,2010
G1094,Mega Horizon 1,Xbox,2012,Action,Sony Interactive,3.12,81,7.8,169,39.99,T,Yes,Medium (1-5M),0.3,2010
G1095,Ancient Tactics 2,PlayStation,2015,Strategy,Square Enix,7.65,74,7.4,16,14.99,E10+,No,High (5-15M),0.0,2010
G1096,Neon Arena 1,PC,2025,Strategy,Ubisoft,36.92,98,8.4,48,39.99,E,Yes,Blockbuster (15M+),1.4,2020
G1097,Mega Souls,Xbox,2018,Shooter,Sony Interactive,5.24,61,5.2,8,29.99,E,Yes,High (5-15M),0.9,2010
G1098,Cyber Worlds 3,Xbox,2013,Simulation,Bandai Namco,24.95,79,7.8,34,19.99,T,Yes,Blockbuster (15M+),0.1,2010
G1099,Ultra Odyssey 1,PlayStation,2025,Shooter,Epic Games,1.87,80,7.6,15,9.99,E10+,Yes,Medium (1-5M),0.4,2020
G1100,Pixel Dawn 3,Mobile,2025,RPG,Microsoft,2.53,69,5.6,25,39.99,E,No,Medium (1-5M),1.3,2020
G1101,Neon Legacy,PC,2019,Simulation,Ubisoft,17.92,71,8.8,10,49.99,T,Yes,Blockbuster (15M+),-1.7,2010
G1102,Epic Quest 3,Xbox,2025,Action,Activision,9.19,87,8.1,67,39.99,E10+,Yes,High (5-15M),0.6,2020
G1103,Legend Odyssey 1,PlayStation,2025,Strategy,Epic Games,7.44,69,7.0,95,29.99,E10+,Yes,High (5-15M),-0.1,2020
G1104,Super Worlds 3,Nintendo Switch,2018,Sports,Microsoft,2.91,73,6.7,23,39.99,T,No,Medium (1-5M),0.6,2010
G1105,Ultra Worlds 3,PlayStation,2019,Shooter,Nintendo,2.89,77,8.0,28,19.99,T,No,Medium (1-5M),-0.3,2010
G1106,Rising Age 3,Xbox,2025,Sports,Take-Two,12.37,59,5.9,27,19.99,T,Yes,High (5-15M),0.0,2020
G1107,Eternal Horizon 1,PlayStation,2014,Action,Sony Interactive,5.75,59,5.3,64,39.99,M,Yes,High (5-15M),0.6,2010
G1108,Epic Odyssey 2,PC,2025,Shooter,Activision,3.93,80,7.1,10,69.99,E10+,No,Medium (1-5M),0.9,2020
G1109,Cyber Souls 2,PlayStation,2024,RPG,Sony Interactive,22.75,75,8.1,72,39.99,E10+,Yes,Blockbuster (15M+),-0.6,2020
G1110,Dragon Dawn,PC,2024,Strategy,Square Enix,9.92,43,4.8,9,39.99,M,Yes,High (5-15M),-0.5,2020
G1111,Lost Strike 2,PlayStation,2018,Strategy,Sony Interactive,13.78,81,8.4,30,19.99,M,Yes,High (5-15M),-0.3,2010
G1112,Epic Odyssey 3,PlayStation,2019,Racing,Square Enix,5.41,62,5.7,23,39.99,E10+,Yes,High (5-15M),0.5,2010
G1113,Battle Quest 2,Mobile,2023,Simulation,Nintendo,18.42,86,9.8,32,19.99,T,Yes,Blockbuster (15M+),-1.2,2020
G1114,Final Arena 1,Xbox,2013,Action,Capcom,3.44,52,5.4,37,49.99,T,No,Medium (1-5M),-0.2,2010
G1115,Space Quest 2,PC,2020,RPG,Square Enix,45.0,82,7.7,19,14.99,T,No,Blockbuster (15M+),0.5,2020
G1116,Space Rivals 1,PlayStation,2012,Puzzle,Nintendo,12.71,76,8.0,62,39.99,T,Yes,High (5-15M),-0.4,2010
G1117,Dark Horizon 1,PC,2017,Action,Electronic Arts,2.1,76,6.5,10,39.99,E10+,Yes,Medium (1-5M),1.1,2010
G1118,Iron Age 1,PC,2020,Adventure,Bandai Namco,12.54,62,6.2,25,19.99,E,Yes,High (5-15M),0.0,2020
G1119,Rising Arena 3,Xbox,2013,Adventure,Ubisoft,6.38,68,5.9,27,9.99,E,No,High (5-15M),0.9,2010
G1120,Dark Worlds 1,Nintendo Switch,2020,Simulation,Bandai Namco,0.62,74,8.3,14,59.99,E10+,No,Low (<1M),-0.9,2020
G1121,Dark Force,PC,2022,Fighting,Electronic Arts,3.94,59,6.0,9,39.99,E10+,No,Medium (1-5M),-0.1,2020
G1122,Iron Chronicles 2,Xbox,2019,Racing,Square Enix,1.31,83,8.7,44,29.99,E10+,No,Medium (1-5M),-0.4,2010
G1123,Iron Rivals 2,Xbox,2017,Fighting,Epic Games,1.51,95,9.8,37,39.99,M,No,Medium (1-5M),-0.3,2010
G1124,Iron Tactics 3,PC,2015,Shooter,Square Enix,0.73,73,7.7,47,14.99,M,Yes,Low (<1M),-0.4,2010
G1125,Rising Empire 1,PlayStation,2025,Strategy,Microsoft,15.45,57,4.7,22,59.99,M,Yes,Blockbuster (15M+),1.0,2020
G1126,Cyber Odyssey 2,PC,2023,Shooter,Capcom,1.55,78,8.9,25,14.99,E10+,Yes,Medium (1-5M),-1.1,2020
G1127,Pixel Horizon 3,PlayStation,2018,Adventure,Take-Two,2.29,65,4.9,21,39.99,M,No,Medium (1-5M),1.6,2010
G1128,Legend Strike 3,Xbox,2024,Racing,Electronic Arts,2.61,71,6.2,35,29.99,E,Yes,Medium (1-5M),0.9,2020
G1129,Dark Age,PC,2016,Adventure,Nintendo,2.34,86,8.1,32,29.99,E,No,Medium (1-5M),0.5,2010
G1130,Eternal Odyssey 3,Xbox,2023,RPG,Nintendo,45.0,83,7.9,31,29.99,T,No,Blockbuster (15M+),0.4,2020
G1131,Epic Souls 2,PlayStation,2022,Adventure,Bandai Namco,1.22,70,6.7,25,39.99,T,No,Medium (1-5M),0.3,2020
G1132,Shadow Dawn 2,PC,2016,Action,Electronic Arts,4.59,78,6.4,12,14.99,M,No,Medium (1-5M),1.4,2010
G1133,Rising Force,Mobile,2012,RPG,Bandai Namco,40.57,71,8.2,6,9.99,T,Yes,Blockbuster (15M+),-1.1,2010
G1134,Lost Strike 3,Nintendo Switch,2019,Simulation,Bandai Namco,2.62,49,3.3,40,39.99,E10+,Yes,Medium (1-5M),1.6,2010
G1135,Mega Odyssey 1,PC,2016,Action,Nintendo,7.99,41,3.9,10,14.99,T,No,High (5-15M),0.2,2010
G1136,Final Empire 3,Nintendo Switch,2013,Adventure,Nintendo,1.3,70,5.9,17,29.99,E10+,Yes,Medium (1-5M),1.1,2010
G1137,Ancient Strike,Mobile,2013,Racing,Epic Games,1.69,64,6.3,53,39.99,E,Yes,Medium (1-5M),0.1,2010
G1138,Shadow Dawn 3,Mobile,2016,Adventure,Ubisoft,1.58,98,9.8,51,14.99,E10+,Yes,Medium (1-5M),0.0,2010
G1139,Space Worlds 3,PC,2025,Shooter,Epic Games,15.44,78,7.1,31,59.99,E10+,No,Blockbuster (15M+),0.7,2020
G1140,Battle Age,Nintendo Switch,2022,Shooter,Epic Games,3.58,84,9.7,11,49.99,T,Yes,Medium (1-5M),-1.3,2020
G1141,Battle Horizon 3,Nintendo Switch,2020,Strategy,Valve,2.57,71,6.3,32,14.99,T,Yes,Medium (1-5M),0.8,2020
G1142,Storm Strike 2,PlayStation,2022,Racing,Ubisoft,14.83,71,5.5,11,29.99,E,No,High (5-15M),1.6,2020
G1143,Legend Quest 1,Mobile,2018,Action,Sony Interactive,4.97,76,8.7,44,29.99,T,Yes,Medium (1-5M),-1.1,2010
G1144,Iron Empire,Nintendo Switch,2021,RPG,Activision,3.22,86,8.9,25,49.99,T,No,Medium (1-5M),-0.3,2020
G1145,Space Rivals 3,PC,2023,Fighting,Nintendo,3.69,73,6.7,14,39.99,M,No,Medium (1-5M),0.6,2020
G1146,Legend Legacy,PC,2023,Shooter,Microsoft,24.41,56,5.3,14,59.99,T,No,Blockbuster (15M+),0.3,2020
G1147,Dragon Chronicles 3,PC,2023,Racing,Capcom,7.5,84,7.1,30,39.99,E,Yes,High (5-15M),1.3,2020
G1148,Ultra Chronicles 3,PlayStation,2018,RPG,Sega,8.0,66,7.3,137,39.99,M,Yes,High (5-15M),-0.7,2010
G1149,Ancient Quest 1,Xbox,2013,Adventure,Take-Two,16.86,97,9.8,44,14.99,T,Yes,Blockbuster (15M+),-0.1,2010
G1150,Legend Strike 2,Mobile,2014,RPG,Nintendo,3.9,65,6.8,20,14.99,E10+,No,Medium (1-5M),-0.3,2010
G1151,Ancient Empire 2,Nintendo Switch,2025,Shooter,Activision,4.91,77,8.9,56,49.99,M,Yes,Medium (1-5M),-1.2,2020
G1152,Shadow Raid 3,Nintendo Switch,2014,Adventure,Epic Games,1.3,82,7.7,54,9.99,E10+,No,Medium (1-5M),0.5,2010
G1153,Neon Dawn 1,PC,2015,Puzzle,Sony Interactive,11.49,76,7.4,30,39.99,E,Yes,High (5-15M),0.2,2010
G1154,Iron Empire 3,PC,2012,Adventure,Take-Two,1.22,57,4.7,21,9.99,T,No,Medium (1-5M),1.0,2010
G1155,Iron Odyssey 2,Xbox,2012,Sports,Nintendo,27.06,62,7.4,12,14.99,T,No,Blockbuster (15M+),-1.2,2010
G1156,Eternal Rivals,Mobile,2019,Sports,Epic Games,1.29,69,7.8,13,29.99,E10+,No,Medium (1-5M),-0.9,2010
G1157,Super Worlds 2,PC,2024,RPG,Nintendo,12.36,65,6.0,14,39.99,E10+,No,High (5-15M),0.5,2020
G1158,Eternal Quest 3,Mobile,2013,Fighting,Nintendo,9.13,60,5.1,9,19.99,M,No,High (5-15M),0.9,2010
G1159,Final Dawn 1,Nintendo Switch,2025,RPG,Activision,6.43,69,5.4,39,19.99,M,No,High (5-15M),1.5,2020
G1160,Super Souls 3,PC,2013,Simulation,Capcom,3.09,68,7.5,20,49.99,E10+,No,Medium (1-5M),-0.7,2010
G1161,Ancient Souls 1,PC,2014,Simulation,Take-Two,3.17,69,6.6,13,49.99,T,Yes,Medium (1-5M),0.3,2010
G1162,Ultra Strike,Xbox,2018,Racing,Take-Two,1.17,75,8.6,36,19.99,T,Yes,Medium (1-5M),-1.1,2010
G1163,Space Chronicles 3,PlayStation,2012,Shooter,Microsoft,1.58,90,8.2,39,39.99,T,Yes,Medium (1-5M),0.8,2010
G1164,Epic Strike 3,Xbox,2015,Puzzle,Ubisoft,3.89,80,8.5,42,19.99,E,Yes,Medium (1-5M),-0.5,2010
G1165,Lost Raid 1,PC,2013,RPG,Epic Games,3.93,72,8.8,47,39.99,E,Yes,Medium (1-5M),-1.6,2010
G1166,Rising Dawn 3,PlayStation,2013,Action,Valve,25.72,98,9.8,34,49.99,M,Yes,Blockbuster (15M+),0.0,2010
G1167,Dragon Rivals 3,Xbox,2018,RPG,Bandai Namco,11.93,51,4.4,21,29.99,E10+,No,High (5-15M),0.7,2010
G1168,Ancient Souls 2,PC,2017,Sports,Valve,6.11,65,7.0,6,14.99,E10+,No,High (5-15M),-0.5,2010
G1169,Neon Force 3,PlayStation,2017,Adventure,Epic Games,4.21,73,6.2,34,19.99,M,Yes,Medium (1-5M),1.1,2010
G1170,Lost Chronicles,PC,2014,Sports,Microsoft,2.29,86,8.6,23,49.99,M,Yes,Medium (1-5M),0.0,2010
G1171,Ancient Rivals 2,PlayStation,2014,Adventure,Sega,2.92,67,6.3,16,49.99,E,No,Medium (1-5M),0.4,2010
G1172,Mega Legacy 1,PC,2024,Fighting,Nintendo,2.89,71,7.2,14,49.99,T,Yes,Medium (1-5M),-0.1,2020
G1173,Super Raid 1,Xbox,2022,Adventure,Take-Two,2.38,94,8.1,12,19.99,E10+,Yes,Medium (1-5M),1.3,2020
G1174,Pixel Age 1,PC,2015,RPG,Capcom,1.93,87,9.4,47,39.99,M,Yes,Medium (1-5M),-0.7,2010
G1175,Epic Warriors,Mobile,2025,Strategy,Valve,5.12,74,6.9,11,59.99,M,No,High (5-15M),0.5,2020
G1176,Space Empire 2,Mobile,2017,Action,Epic Games,1.08,56,6.4,20,49.99,T,Yes,Medium (1-5M),-0.8,2010
G1177,Eternal Souls 1,Xbox,2013,Shooter,Ubisoft,2.33,76,7.8,29,29.99,M,Yes,Medium (1-5M),-0.2,2010
G1178,Dark Force 2,Xbox,2017,Shooter,Microsoft,3.09,79,8.3,11,14.99,T,Yes,Medium (1-5M),-0.4,2010
G1179,Cyber Souls,Xbox,2016,Action,Sony Interactive,4.32,98,9.5,23,39.99,M,No,Medium (1-5M),0.3,2010
G1180,Space Worlds 2,PlayStation,2020,Racing,Sega,42.38,66,6.3,15,19.99,E10+,No,Blockbuster (15M+),0.3,2020
G1181,Rising Horizon 3,PC,2019,Adventure,Sega,2.8,86,8.8,33,29.99,E10+,Yes,Medium (1-5M),-0.2,2010
G1182,Eternal Warriors 3,PC,2020,Simulation,Capcom,8.8,96,9.8,4,19.99,E10+,No,High (5-15M),-0.2,2020
G1183,Shadow Chronicles,PC,2022,Fighting,Sony Interactive,1.34,63,4.8,10,29.99,E10+,No,Medium (1-5M),1.5,2020
G1184,Ancient Raid 2,Nintendo Switch,2019,Adventure,Bandai Namco,9.93,98,9.7,67,59.99,E10+,No,High (5-15M),0.1,2010
G1185,Epic Warriors 3,Nintendo Switch,2022,Adventure,Sony Interactive,5.77,49,4.1,28,39.99,E10+,No,High (5-15M),0.8,2020
G1186,Ultra Tactics 1,Xbox,2016,Simulation,Ubisoft,2.7,68,6.8,20,9.99,E,No,Medium (1-5M),0.0,2010
G1187,Shadow Rivals 2,PC,2021,Sports,Valve,2.46,47,3.7,10,49.99,M,Yes,Medium (1-5M),1.0,2020
G1188,Super Warriors 2,PC,2025,Simulation,Nintendo,3.84,84,8.4,34,59.99,E10+,No,Medium (1-5M),0.0,2020
G1189,Shadow Raid,Nintendo Switch,2016,Racing,Sega,12.28,66,5.6,10,14.99,M,Yes,High (5-15M),1.0,2010
G1190,Mega Empire 1,PlayStation,2012,Shooter,Bandai Namco,18.8,65,6.0,53,29.99,T,No,Blockbuster (15M+),0.5,2010
G1191,Epic Warriors 1,PC,2019,Strategy,Take-Two,14.95,51,4.5,33,49.99,T,No,High (5-15M),0.6,2010
G1192,Rising Force 2,PlayStation,2018,Adventure,Microsoft,17.34,65,6.9,87,39.99,M,Yes,Blockbuster (15M+),-0.4,2010
G1193,Mega Empire 2,PC,2024,Sports,Valve,0.78,55,4.1,24,59.99,T,Yes,Low (<1M),1.4,2020
G1194,Storm Horizon 1,PC,2014,Strategy,Ubisoft,4.7,86,8.1,19,19.99,E10+,No,Medium (1-5M),0.5,2010
G1195,Cyber Age 1,PlayStation,2013,Puzzle,Capcom,28.74,68,7.0,21,14.99,E10+,No,Blockbuster (15M+),-0.2,2010
G1196,Dark Tactics,Xbox,2019,Adventure,Epic Games,3.67,83,7.5,52,39.99,T,No,Medium (1-5M),0.8,2010
G1197,Ancient Dawn 3,Xbox,2025,Strategy,Capcom,0.65,98,9.4,28,19.99,E10+,Yes,Low (<1M),0.4,2020
G1198,Shadow Tactics 3,Nintendo Switch,2020,Action,Take-Two,6.12,76,7.6,7,14.99,M,Yes,High (5-15M),0.0,2020
G1199,Dragon Odyssey,PC,2018,RPG,Sony Interactive,3.41,85,7.1,14,9.99,E10+,Yes,Medium (1-5M),1.4,2010
G1200,Legend Worlds 2,Xbox,2021,Fighting,Epic Games,1.81,78,6.9,19,49.99,T,No,Medium (1-5M),0.9,2020
